DATAH	Record	Date	Time	INPUT3	CHK	
DATA	0004104	2023-11-01	12:45:42	167.23	 91
DATA	0004105	2023-11-01	12:45:42	180.93	 94
DATA	0004106	2023-11-01	12:45:42	156.95	100
DATA	0004107	2023-11-01	12:45:42	181.45	 94
DATA	0004108	2023-11-01	12:45:42	175.70	 96
DATA	0004109	2023-11-01	12:45:42	174.41	 94
DATA	0004110	2023-11-01	12:45:42	173.61	 87
DATA	0004111	2023-11-01	12:45:42	170.67	 91
DATA	0004112	2023-11-01	12:45:42	163.34	 88
DATA	0004113	2023-11-01	12:45:42	159.52	 94
DATA	0004114	2023-11-01	12:45:42	165.66	 97
DATA	0004115	2023-11-01	12:45:42	179.37	101
DATA	0004116	2023-11-01	12:45:42	183.45	 96
DATA	0004117	2023-11-01	12:45:42	192.32	 93
DATA	0004118	2023-11-01	12:45:42	191.72	 97
DATA	0004119	2023-11-01	12:45:42	195.50	 98
DATA	0004120	2023-11-01	12:45:42	198.58	101
DATA	0004121	2023-11-01	12:45:42	183.78	 98
DATA	0004122	2023-11-01	12:45:42	184.15	 91
DATA	0004123	2023-11-01	12:45:42	179.74	101
DATA	0004124	2023-11-01	12:45:42	175.38	 98
DATA	0004125	2023-11-01	12:45:42	170.61	 90
DATA	0004126	2023-11-01	12:45:42	194.35	 98
DATA	0004127	2023-11-01	12:45:42	183.54	 98
DATA	0004128	2023-11-01	12:45:42	191.44	 97
DATA	0004129	2023-11-01	12:45:42	163.09	 98
DATA	0004130	2023-11-01	12:45:42	174.99	101
DATA	0004131	2023-11-01	12:45:42	191.76	 96
DATA	0004132	2023-11-01	12:45:42	198.72	100
DATA	0004133	2023-11-01	12:45:42	214.68	 95
DATA	0004134	2023-11-01	12:45:42	222.08	 89
DATA	0004135	2023-11-01	12:45:42	199.87	110
DATA	0004136	2023-11-01	12:45:42	193.78	105
DATA	0004137	2023-11-01	12:45:42	208.86	102
DATA	0004138	2023-11-01	12:45:42	219.72	100
DATA	0004139	2023-11-01	12:45:42	214.90	 96
DATA	0004140	2023-11-01	12:45:42	210.62	 83
DATA	0004141	2023-11-01	12:45:42	218.72	 93
DATA	0004142	2023-11-01	12:45:42	216.20	 85
DATA	0004143	2023-11-01	12:45:42	215.95	 97
DATA	0004144	2023-11-01	12:45:42	217.11	 88
DATA	0004145	2023-11-01	12:45:42	235.09	 96
DATA	0004146	2023-11-01	12:45:42	229.82	101
DATA	0004147	2023-11-01	12:45:42	233.65	 98
DATA	0004148	2023-11-01	12:45:42	222.82	 96
DATA	0004149	2023-11-01	12:45:42	216.94	103
DATA	0004150	2023-11-01	12:45:42	208.22	 87
DATA	0004151	2023-11-01	12:45:42	206.51	 88
DATA	0004152	2023-11-01	12:45:42	210.38	 89
DATA	0004153	2023-11-01	12:45:42	220.99	 98
DATA	0004154	2023-11-01	12:45:42	239.22	 95
DATA	0004155	2023-11-01	12:45:42	249.90	102
DATA	0004156	2023-11-01	12:45:42	234.18	 97
DATA	0004157	2023-11-01	12:45:42	230.17	 93
DATA	0004158	2023-11-01	12:45:42	213.85	100
DATA	0004159	2023-11-01	12:45:42	197.81	108
DATA	0004160	2023-11-01	12:45:42	192.29	 97
DATA	0004161	2023-11-01	12:45:42	201.61	 85
DATA	0004162	2023-11-01	12:45:42	214.02	 85
DATA	0004163	2023-11-01	12:45:42	217.00	 87
DATA	0004164	2023-11-01	12:45:42	217.69	103
DATA	0004165	2023-11-01	12:45:42	219.57	103
DATA	0004166	2023-11-01	12:45:42	218.33	 97
DATA	0004167	2023-11-01	12:45:42	217.32	 96
DATA	0004168	2023-11-01	12:45:42	233.68	104
DATA	0004169	2023-11-01	12:45:42	221.09	 97
DATA	0004170	2023-11-01	12:45:42	204.41	 86
DATA	0004171	2023-11-01	12:45:42	194.16	 97
DATA	0004172	2023-11-01	12:45:42	183.64	 99
DATA	0004173	2023-11-01	12:45:42	185.76	105
DATA	0004174	2023-11-01	12:45:42	166.00	 92
DATA	0004175	2023-11-01	12:45:42	165.75	104
DATA	0004176	2023-11-01	12:45:42	176.83	106
DATA	0004177	2023-11-01	12:45:42	195.21	100
DATA	0004178	2023-11-01	12:45:42	195.62	106
DATA	0004179	2023-11-01	12:45:42	173.50	100
DATA	0004180	2023-11-01	12:45:42	170.14	 89
DATA	0004181	2023-11-01	12:45:42	205.55	 94
DATA	0004182	2023-11-01	12:45:42	214.07	 92
DATA	0004183	2023-11-01	12:45:42	223.44	 94
DATA	0004184	2023-11-01	12:45:42	187.22	100
DATA	0004185	2023-11-01	12:45:42	160.21	 91
DATA	0004186	2023-11-01	12:45:42	151.08	 97
DATA	0004187	2023-11-01	12:45:42	142.64	100
DATA	0004188	2023-11-01	12:45:42	135.08	101
DATA	0004189	2023-11-01	12:45:42	141.66	103
DATA	0004190	2023-11-01	12:45:42	134.71	 93
DATA	0004191	2023-11-01	12:45:42	130.96	 97
DATA	0004192	2023-11-01	12:45:42	129.72	100
DATA	0004193	2023-11-01	12:45:42	137.10	 92
DATA	0004194	2023-11-01	12:45:42	126.79	106
DATA	0004195	2023-11-01	12:45:42	134.01	 91
DATA	0004196	2023-11-01	12:45:42	148.01	 97
DATA	0004197	2023-11-01	12:45:42	142.50	 96
DATA	0004198	2023-11-01	12:45:42	137.02	 98
DATA	0004199	2023-11-01	12:45:42	122.72	100
DATA	0004200	2023-11-01	12:45:42	130.16	 80
DATA	0004201	2023-11-01	12:45:42	132.32	 81
DATA	0004202	2023-11-01	12:45:42	108.95	 94
DATA	0004203	2023-11-01	12:45:42	121.00	 76
DATA	0004204	2023-11-01	12:45:42	109.76	 96
DATA	0004205	2023-11-01	12:45:42	112.27	 87
DATA	0004206	2023-11-01	12:45:42	121.72	 88
DATA	0004207	2023-11-01	12:45:42	108.90	 94
DATA	0004208	2023-11-01	12:45:42	117.17	 94
DATA	0004209	2023-11-01	12:45:42	121.85	 95
DATA	0004210	2023-11-01	12:45:42	119.12	 84
DATA	0004211	2023-11-01	12:45:42	104.26	 84
DATA	0004212	2023-11-01	12:45:42	103.14	 81
DATA	0004213	2023-11-01	12:45:42	97.237	101
DATA	0004214	2023-11-01	12:45:42	94.027	 96
DATA	0004215	2023-11-01	12:45:42	93.646	103
DATA	0004216	2023-11-01	12:45:42	92.320	 92
DATA	0004217	2023-11-01	12:45:42	90.964	105
DATA	0004218	2023-11-01	12:45:42	85.063	100
DATA	0004219	2023-11-01	12:45:42	85.876	113
DATA	0004220	2023-11-01	12:45:42	80.731	 90
DATA	0004221	2023-11-01	12:45:42	92.588	104
DATA	0004222	2023-11-01	12:45:42	99.093	103
DATA	0004223	2023-11-01	12:45:42	108.54	 92
DATA	0004224	2023-11-01	12:45:42	103.30	 82
DATA	0004225	2023-11-01	12:45:42	88.447	107
DATA	0004226	2023-11-01	12:45:42	90.642	 98
DATA	0004227	2023-11-01	12:45:42	88.785	114
DATA	0004228	2023-11-01	12:45:42	89.370	106
DATA	0004229	2023-11-01	12:45:42	88.922	109
DATA	0004230	2023-11-01	12:45:42	103.52	 83
DATA	0004231	2023-11-01	12:45:42	111.48	 88
DATA	0004232	2023-11-01	12:45:42	123.43	 87
DATA	0004233	2023-11-01	12:45:42	102.91	 88
DATA	0004234	2023-11-01	12:45:42	108.65	 96
DATA	0004235	2023-11-01	12:45:42	91.822	 99
DATA	0004236	2023-11-01	12:45:42	105.42	 90
DATA	0004237	2023-11-01	12:45:42	105.25	 92
DATA	0004238	2023-11-01	12:45:42	102.40	 87
DATA	0004239	2023-11-01	12:45:42	95.355	108
DATA	0004240	2023-11-01	12:45:42	112.51	 83
DATA	0004241	2023-11-01	12:45:42	101.96	 91
DATA	0004242	2023-11-01	12:45:42	89.983	112
DATA	0004243	2023-11-01	12:45:42	90.057	 97
DATA	0004244	2023-11-01	12:45:42	97.352	103
DATA	0004245	2023-11-01	12:45:42	112.59	 96
DATA	0004246	2023-11-01	12:45:42	94.330	 98
DATA	0004247	2023-11-01	12:45:42	89.508	110
DATA	0004248	2023-11-01	12:45:42	96.445	109
DATA	0004249	2023-11-01	12:45:42	107.32	 95
DATA	0004250	2023-11-01	12:45:42	102.31	 81
DATA	0004251	2023-11-01	12:45:42	99.322	100
DATA	0004252	2023-11-01	12:45:42	95.303	 96
DATA	0004253	2023-11-01	12:45:42	95.028	101
DATA	0004254	2023-11-01	12:45:42	100.01	 80
DATA	0004255	2023-11-01	12:45:42	100.01	 81
DATA	0004256	2023-11-01	12:45:42	108.45	 98
DATA	0004257	2023-11-01	12:45:42	118.22	 95
DATA	0004258	2023-11-01	12:45:42	123.33	 94
DATA	0004259	2023-11-01	12:45:42	100.58	 97
DATA	0004260	2023-11-01	12:45:42	115.10	 83
DATA	0004261	2023-11-01	12:45:42	144.54	 94
DATA	0004262	2023-11-01	12:45:42	161.65	 96
DATA	0004263	2023-11-01	12:45:42	161.32	 91
DATA	0004264	2023-11-01	12:45:42	183.33	 97
DATA	0004265	2023-11-01	12:45:42	148.40	 97
DATA	0004266	2023-11-01	12:45:42	152.29	100
DATA	0004267	2023-11-01	12:45:42	132.26	 96
DATA	0004268	2023-11-01	12:45:42	134.95	105
DATA	0004269	2023-11-01	12:45:42	131.84	101
DATA	0004270	2023-11-01	12:45:42	129.30	 91
DATA	0004271	2023-11-01	12:45:42	161.50	 90
DATA	0004272	2023-11-01	12:45:42	170.84	 98
DATA	0004273	2023-11-01	12:45:42	157.18	101
DATA	0004274	2023-11-01	12:45:42	140.59	 99
DATA	0004275	2023-11-01	12:45:42	117.82	100
DATA	0004276	2023-11-01	12:45:42	100.63	 92
DATA	0004277	2023-11-01	12:45:42	100.06	 90
DATA	0004278	2023-11-01	12:45:42	106.48	103
DATA	0004279	2023-11-01	12:45:42	109.46	105
DATA	0004280	2023-11-01	12:45:42	97.323	101
DATA	0004281	2023-11-01	12:45:42	100.11	 81
DATA	0004282	2023-11-01	12:45:42	98.253	106
DATA	0004283	2023-11-01	12:45:42	100.44	 89
DATA	0004284	2023-11-01	12:45:42	116.18	 98
DATA	0004285	2023-11-01	12:45:42	124.23	 94
DATA	0004286	2023-11-01	12:45:42	116.75	103
DATA	0004287	2023-11-01	12:45:42	110.32	 91
DATA	0004288	2023-11-01	12:45:42	108.16	101
DATA	0004289	2023-11-01	12:45:42	96.303	107
DATA	0004290	2023-11-01	12:45:42	77.698	115
DATA	0004291	2023-11-01	12:45:42	76.561	104
DATA	0004292	2023-11-01	12:45:42	71.299	108
DATA	0004293	2023-11-01	12:45:42	71.700	 96
DATA	0004294	2023-11-01	12:45:42	77.002	 98
DATA	0004295	2023-11-01	12:45:42	74.625	107
DATA	0004296	2023-11-01	12:45:42	74.269	112
DATA	0004297	2023-11-01	12:45:42	73.621	104
DATA	0004298	2023-11-01	12:45:42	76.732	111
DATA	0004299	2023-11-01	12:45:42	70.025	101
DATA	0004300	2023-11-01	12:45:42	69.061	 92
DATA	0004301	2023-11-01	12:45:42	70.018	 87
DATA	0004302	2023-11-01	12:45:42	70.248	 93
DATA	0004303	2023-11-01	12:45:42	67.042	 92
DATA	0004304	2023-11-01	12:45:42	74.933	100
DATA	0004305	2023-11-01	12:45:42	85.441	 97
DATA	0004306	2023-11-01	12:45:42	91.698	109
DATA	0004307	2023-11-01	12:45:42	80.506	 96
DATA	0004308	2023-11-01	12:45:42	74.044	 97
DATA	0004309	2023-11-01	12:45:42	71.988	112
DATA	0004310	2023-11-01	12:45:42	78.761	100
DATA	0004311	2023-11-01	12:45:42	82.345	 94
DATA	0004312	2023-11-01	12:45:42	81.726	 97
DATA	0004313	2023-11-01	12:45:42	80.182	 93
DATA	0004314	2023-11-01	12:45:42	77.426	101
DATA	0004315	2023-11-01	12:45:42	87.087	106
DATA	0004316	2023-11-01	12:45:42	74.332	 96
DATA	0004317	2023-11-01	12:45:42	66.391	103
DATA	0004318	2023-11-01	12:45:42	69.680	108
DATA	0004319	2023-11-01	12:45:42	71.689	111
DATA	0004320	2023-11-01	12:45:42	68.672	101
DATA	0004321	2023-11-01	12:45:42	69.241	 95
DATA	0004322	2023-11-01	12:45:42	62.962	 99
DATA	0004323	2023-11-01	12:45:42	73.947	105
DATA	0004324	2023-11-01	12:45:42	73.972	104
DATA	0004325	2023-11-01	12:45:42	80.224	 93
DATA	0004326	2023-11-01	12:45:42	74.852	104
DATA	0004327	2023-11-01	12:45:42	70.633	 98
DATA	0004328	2023-11-01	12:45:42	73.911	101
DATA	0004329	2023-11-01	12:45:42	83.879	116
DATA	0004330	2023-11-01	12:45:42	77.941	101
DATA	0004331	2023-11-01	12:45:42	73.400	 88
DATA	0004332	2023-11-01	12:45:42	78.281	101
DATA	0004333	2023-11-01	12:45:42	79.689	115
DATA	0004334	2023-11-01	12:45:42	82.044	 95
DATA	0004335	2023-11-01	12:45:42	93.266	104
DATA	0004336	2023-11-01	12:45:42	92.007	 97
DATA	0004337	2023-11-01	12:45:42	87.324	104
DATA	0004338	2023-11-01	12:45:42	92.189	110
DATA	0004339	2023-11-01	12:45:42	82.159	107
DATA	0004340	2023-11-01	12:45:42	89.215	 99
DATA	0004341	2023-11-01	12:45:42	89.710	100
DATA	0004342	2023-11-01	12:45:42	94.560	100
DATA	0004343	2023-11-01	12:45:42	88.686	113
DATA	0004344	2023-11-01	12:45:42	96.037	103
DATA	0004345	2023-11-01	12:45:42	86.457	109
DATA	0004346	2023-11-01	12:45:42	98.154	107
DATA	0004347	2023-11-01	12:45:42	99.167	113
DATA	0004348	2023-11-01	12:45:42	98.314	107
DATA	0004349	2023-11-01	12:45:42	88.936	117
DATA	0004350	2023-11-01	12:45:42	93.097	103
DATA	0004351	2023-11-01	12:45:42	87.400	 95
DATA	0004352	2023-11-01	12:45:42	99.002	 97
DATA	0004353	2023-11-01	12:45:42	83.611	 97
DATA	0004354	2023-11-01	12:45:42	94.697	114
DATA	0004355	2023-11-01	12:45:42	78.103	 99
DATA	0004356	2023-11-01	12:45:42	79.292	110
DATA	0004357	2023-11-01	12:45:42	79.562	111
DATA	0004358	2023-11-01	12:45:42	92.892	113
DATA	0004359	2023-11-01	12:45:42	81.287	110
DATA	0004360	2023-11-01	12:45:42	69.545	105
DATA	0004361	2023-11-01	12:45:42	65.380	 99
DATA	0004362	2023-11-01	12:45:42	66.690	105
DATA	0004363	2023-11-01	12:45:42	67.998	118
DATA	0004364	2023-11-01	12:45:42	73.366	105
DATA	0004365	2023-11-01	12:45:42	72.833	104
DATA	0004366	2023-11-01	12:45:42	67.053	103
DATA	0004367	2023-11-01	12:45:42	64.585	111
DATA	0004368	2023-11-01	12:45:42	70.275	105
DATA	0004369	2023-11-01	12:45:42	69.507	112
DATA	0004370	2023-11-01	12:45:42	74.451	 98
DATA	0004371	2023-11-01	12:45:42	71.792	104
DATA	0004372	2023-11-01	12:45:42	72.470	 99
DATA	0004373	2023-11-01	12:45:42	67.145	103
DATA	0004374	2023-11-01	12:45:42	72.022	 94
DATA	0004375	2023-11-01	12:45:42	76.449	112
DATA	0004376	2023-11-01	12:45:42	74.573	109
DATA	0004377	2023-11-01	12:45:42	75.318	108
DATA	0004378	2023-11-01	12:45:42	78.434	111
DATA	0004379	2023-11-01	12:45:42	66.704	109
DATA	0004380	2023-11-01	12:45:42	68.215	100
DATA	0004381	2023-11-01	12:45:42	67.577	111
DATA	0004382	2023-11-01	12:45:42	67.024	 99
DATA	0004383	2023-11-01	12:45:42	63.444	102
DATA	0004384	2023-11-01	12:45:42	65.952	109
DATA	0004385	2023-11-01	12:45:42	70.844	106
DATA	0004386	2023-11-01	12:45:42	67.350	105
DATA	0004387	2023-11-01	12:45:42	82.181	105
DATA	0004388	2023-11-01	12:45:42	64.103	100
DATA	0004389	2023-11-01	12:45:42	66.044	107
DATA	0004390	2023-11-01	12:45:42	59.981	111
DATA	0004391	2023-11-01	12:45:42	66.587	112
DATA	0004392	2023-11-01	12:45:42	68.741	107
DATA	0004393	2023-11-01	12:45:42	66.015	100
DATA	0004394	2023-11-01	12:45:42	68.100	 98
DATA	0004395	2023-11-01	12:45:42	64.243	103
DATA	0004396	2023-11-01	12:45:42	62.768	114
DATA	0004397	2023-11-01	12:45:42	60.865	111
DATA	0004398	2023-11-01	12:45:42	63.200	 98
DATA	0004399	2023-11-01	12:45:42	63.910	107
DATA	0004400	2023-11-01	12:45:42	69.953	103
DATA	0004401	2023-11-01	12:45:42	73.582	 97
DATA	0004402	2023-11-01	12:45:42	72.452	 93
DATA	0004403	2023-11-01	12:45:42	68.368	105
DATA	0004404	2023-11-01	12:45:42	69.527	104
DATA	0004405	2023-11-01	12:45:42	71.448	100
DATA	0004406	2023-11-01	12:45:42	69.752	106
DATA	0004407	2023-11-01	12:45:42	66.575	107
DATA	0004408	2023-11-01	12:45:42	72.941	102
DATA	0004409	2023-11-01	12:45:42	72.929	109
DATA	0004410	2023-11-01	12:45:42	82.010	 83
DATA	0004411	2023-11-01	12:45:42	76.176	100
DATA	0004412	2023-11-01	12:45:42	75.611	 94
DATA	0004413	2023-11-01	12:45:42	77.338	103
DATA	0004414	2023-11-01	12:45:42	80.128	 95
DATA	0004415	2023-11-01	12:45:42	78.813	104
DATA	0004416	2023-11-01	12:45:42	78.252	102
DATA	0004417	2023-11-01	12:45:42	73.407	100
DATA	0004418	2023-11-01	12:45:42	75.748	111
DATA	0004419	2023-11-01	12:45:42	69.651	108
DATA	0004420	2023-11-01	12:45:42	73.713	 94
DATA	0004421	2023-11-01	12:45:42	70.563	 95
DATA	0004422	2023-11-01	12:45:42	71.603	 92
DATA	0004423	2023-11-01	12:45:42	77.318	102
DATA	0004424	2023-11-01	12:45:42	80.540	 94
DATA	0004425	2023-11-01	12:45:42	81.217	 97
DATA	0004426	2023-11-01	12:45:42	84.806	105
DATA	0004427	2023-11-01	12:45:42	84.243	101
DATA	0004428	2023-11-01	12:45:42	99.336	111
DATA	0004429	2023-11-01	12:45:42	98.431	107
DATA	0004430	2023-11-01	12:45:42	88.407	101
DATA	0004431	2023-11-01	12:45:42	96.636	105
DATA	0004432	2023-11-01	12:45:42	92.446	101
DATA	0004433	2023-11-01	12:45:42	101.03	 82
DATA	0004434	2023-11-01	12:45:42	96.537	108
DATA	0004435	2023-11-01	12:45:42	95.753	108
DATA	0004436	2023-11-01	12:45:42	108.36	 98
DATA	0004437	2023-11-01	12:45:42	104.52	 93
DATA	0004438	2023-11-01	12:45:42	129.63	103
DATA	0004439	2023-11-01	12:45:42	129.43	102
DATA	0004440	2023-11-01	12:45:42	115.02	 84
DATA	0004441	2023-11-01	12:45:42	110.82	 88
DATA	0004442	2023-11-01	12:45:42	114.40	 87
DATA	0004443	2023-11-01	12:45:42	107.67	 99
DATA	0004444	2023-11-01	12:45:42	102.54	 91
DATA	0004445	2023-11-01	12:45:42	97.449	113
DATA	0004446	2023-11-01	12:45:42	98.737	115
DATA	0004447	2023-11-01	12:45:42	111.13	 89
DATA	0004448	2023-11-01	12:45:42	107.17	 99
DATA	0004449	2023-11-01	12:45:42	108.98	110
DATA	0004450	2023-11-01	12:45:42	96.854	108
DATA	0004451	2023-11-01	12:45:42	113.97	 98
DATA	0004452	2023-11-01	12:45:42	114.41	 89
DATA	0004453	2023-11-01	12:45:42	104.11	 86
DATA	0004454	2023-11-01	12:45:42	99.968	121
DATA	0004455	2023-11-01	12:45:42	107.91	 99
DATA	0004456	2023-11-01	12:45:42	109.86	106
DATA	0004457	2023-11-01	12:45:42	129.62	103
DATA	0004458	2023-11-01	12:45:42	120.39	 99
DATA	0004459	2023-11-01	12:45:42	104.24	 96
DATA	0004460	2023-11-01	12:45:42	89.291	106
DATA	0004461	2023-11-01	12:45:42	94.195	106
DATA	0004462	2023-11-01	12:45:42	100.22	 84
DATA	0004463	2023-11-01	12:45:42	104.93	 97
DATA	0004464	2023-11-01	12:45:42	103.36	 94
DATA	0004465	2023-11-01	12:45:42	91.156	104
DATA	0004466	2023-11-01	12:45:42	97.613	109
DATA	0004467	2023-11-01	12:45:42	100.59	 99
DATA	0004468	2023-11-01	12:45:42	93.281	108
DATA	0004469	2023-11-01	12:45:42	82.145	106
DATA	0004470	2023-11-01	12:45:42	88.726	109
DATA	0004471	2023-11-01	12:45:42	91.575	106
DATA	0004472	2023-11-01	12:45:42	96.438	110
DATA	0004473	2023-11-01	12:45:42	97.014	102
DATA	0004474	2023-11-01	12:45:42	103.71	 94
DATA	0004475	2023-11-01	12:45:42	103.88	103
DATA	0004476	2023-11-01	12:45:42	104.45	 98
DATA	0004477	2023-11-01	12:45:42	108.45	103
DATA	0004478	2023-11-01	12:45:42	108.69	110
DATA	0004479	2023-11-01	12:45:42	119.28	108
DATA	0004480	2023-11-01	12:45:42	116.66	 99
DATA	0004481	2023-11-01	12:45:42	113.06	 91
DATA	0004482	2023-11-01	12:45:42	99.849	120
DATA	0004483	2023-11-01	12:45:42	95.956	116
DATA	0004484	2023-11-01	12:45:42	98.122	105
DATA	0004485	2023-11-01	12:45:42	101.08	 94
DATA	0004486	2023-11-01	12:45:42	97.703	111
DATA	0004487	2023-11-01	12:45:42	93.000	 98
DATA	0004488	2023-11-01	12:45:42	85.606	112
DATA	0004489	2023-11-01	12:45:42	97.652	117
DATA	0004490	2023-11-01	12:45:42	92.946	110
DATA	0004491	2023-11-01	12:45:42	86.583	111
DATA	0004492	2023-11-01	12:45:42	88.627	113
DATA	0004493	2023-11-01	12:45:42	78.308	109
DATA	0004494	2023-11-01	12:45:42	83.219	107
DATA	0004495	2023-11-01	12:45:42	89.726	117
DATA	0004496	2023-11-01	12:45:42	83.894	118
DATA	0004497	2023-11-01	12:45:42	86.072	110
DATA	0004498	2023-11-01	12:45:42	79.619	120
DATA	0004499	2023-11-01	12:45:42	77.304	110
DATA	0004500	2023-11-01	12:45:42	78.682	103
DATA	0004501	2023-11-01	12:45:42	80.600	 87
DATA	0004502	2023-11-01	12:45:42	80.436	 95
DATA	0004503	2023-11-01	12:45:42	85.399	109
DATA	0004504	2023-11-01	12:45:42	85.525	101
DATA	0004505	2023-11-01	12:45:42	85.131	 95
DATA	0004506	2023-11-01	12:45:42	81.575	104
DATA	0004507	2023-11-01	12:45:42	81.368	105
DATA	0004508	2023-11-01	12:45:42	82.161	 98
DATA	0004509	2023-11-01	12:45:42	77.757	114
DATA	0004510	2023-11-01	12:45:42	68.726	102
DATA	0004511	2023-11-01	12:45:42	65.583	101
DATA	0004512	2023-11-01	12:45:42	62.894	104
DATA	0004513	2023-11-01	12:45:42	65.116	 95
DATA	0004514	2023-11-01	12:45:42	68.190	101
DATA	0004515	2023-11-01	12:45:42	68.958	114
DATA	0004516	2023-11-01	12:45:42	67.420	 98
DATA	0004517	2023-11-01	12:45:42	66.190	102
DATA	0004518	2023-11-01	12:45:42	62.491	103
DATA	0004519	2023-11-01	12:45:42	64.569	112
DATA	0004520	2023-11-01	12:45:42	66.985	108
DATA	0004521	2023-11-01	12:45:42	71.270	 92
DATA	0004522	2023-11-01	12:45:42	74.780	102
DATA	0004523	2023-11-01	12:45:42	72.697	108
DATA	0004524	2023-11-01	12:45:42	71.135	 95
DATA	0004525	2023-11-01	12:45:42	68.951	108
DATA	0004526	2023-11-01	12:45:42	63.874	108
DATA	0004527	2023-11-01	12:45:42	66.127	103
DATA	0004528	2023-11-01	12:45:42	68.631	106
DATA	0004529	2023-11-01	12:45:42	75.575	112
DATA	0004530	2023-11-01	12:45:42	76.554	102
DATA	0004531	2023-11-01	12:45:42	77.135	 99
DATA	0004532	2023-11-01	12:45:42	76.622	100
DATA	0004533	2023-11-01	12:45:42	69.581	107
DATA	0004534	2023-11-01	12:45:42	65.682	106
DATA	0004535	2023-11-01	12:45:42	54.805	102
DATA	0004536	2023-11-01	12:45:42	54.895	112
DATA	0004537	2023-11-01	12:45:42	56.646	109
DATA	0004538	2023-11-01	12:45:42	59.622	107
DATA	0004539	2023-11-01	12:45:42	52.777	112
DATA	0004540	2023-11-01	12:45:42	53.493	100
DATA	0004541	2023-11-01	12:45:42	55.354	 99
DATA	0004542	2023-11-01	12:45:42	51.643	 97
DATA	0004543	2023-11-01	12:45:42	53.317	 98
DATA	0004544	2023-11-01	12:45:42	53.851	102
DATA	0004545	2023-11-01	12:45:42	52.374	102
DATA	0004546	2023-11-01	12:45:42	45.575	108
DATA	0004547	2023-11-01	12:45:42	43.238	103
DATA	0004548	2023-11-01	12:45:42	46.579	115
DATA	0004549	2023-11-01	12:45:42	46.172	105
DATA	0004550	2023-11-01	12:45:42	36.853	102
DATA	0004551	2023-11-01	12:45:42	32.512	 91
DATA	0004552	2023-11-01	12:45:42	30.766	101
DATA	0004553	2023-11-01	12:45:42	29.116	 99
DATA	0004554	2023-11-01	12:45:42	28.313	 98
DATA	0004555	2023-11-01	12:45:42	29.749	113
DATA	0004556	2023-11-01	12:45:42	27.825	107
DATA	0004557	2023-11-01	12:45:42	30.160	 94
DATA	0004558	2023-11-01	12:45:42	31.995	112
DATA	0004559	2023-11-01	12:45:42	29.985	119
DATA	0004560	2023-11-01	12:45:42	27.660	 99
DATA	0004561	2023-11-01	12:45:42	26.836	104
DATA	0004562	2023-11-01	12:45:42	24.965	106
DATA	0004563	2023-11-01	12:45:42	26.183	101
DATA	0004564	2023-11-01	12:45:42	24.943	104
DATA	0004565	2023-11-01	12:45:42	27.660	104
DATA	0004566	2023-11-01	12:45:42	25.466	107
DATA	0004567	2023-11-01	12:45:42	22.777	110
DATA	0004568	2023-11-01	12:45:42	20.833	102
DATA	0004569	2023-11-01	12:45:42	20.254	100
DATA	0004570	2023-11-01	12:45:42	17.318	 99
DATA	0004571	2023-11-01	12:45:42	18.649	108
DATA	0004572	2023-11-01	12:45:42	18.535	103
DATA	0004573	2023-11-01	12:45:42	18.068	105
DATA	0004574	2023-11-01	12:45:42	15.118	 99
DATA	0004575	2023-11-01	12:45:42	15.472	103
DATA	0004576	2023-11-01	12:45:42	13.838	108
DATA	0004577	2023-11-01	12:45:42	13.401	 95
DATA	0004578	2023-11-01	12:45:42	12.222	 96
DATA	0004579	2023-11-01	12:45:42	10.820	 99
DATA	0004580	2023-11-01	12:45:42	9.7960	111
DATA	0004581	2023-11-01	12:45:42	8.5178	110
DATA	0004582	2023-11-01	12:45:42	7.4816	108
DATA	0004583	2023-11-01	12:45:42	7.2202	 96
DATA	0004584	2023-11-01	12:45:42	6.2939	113
DATA	0004585	2023-11-01	12:45:42	5.6743	110
DATA	0004586	2023-11-01	12:45:42	4.9648	117
DATA	0004587	2023-11-01	12:45:42	4.3222	100
DATA	0004588	2023-11-01	12:45:42	4.1133	100
DATA	0004589	2023-11-01	12:45:42	3.7062	107
DATA	0004590	2023-11-01	12:45:42	3.3847	106
DATA	0004591	2023-11-01	12:45:42	3.0219	 97
DATA	0004592	2023-11-01	12:45:42	2.7306	101
DATA	0004593	2023-11-01	12:45:42	2.3908	106
DATA	0004594	2023-11-01	12:45:42	2.0279	105
DATA	0004595	2023-11-01	12:45:42	1.7023	 99
DATA	0004596	2023-11-01	12:45:42	1.4774	110
DATA	0004597	2023-11-01	12:45:42	1.2972	109
DATA	0004598	2023-11-01	12:45:42	1.0892	109
DATA	0004599	2023-11-01	12:45:42	0.90660	159
DATA	0004600	2023-11-01	12:45:42	0.74876	153
DATA	0004601	2023-11-01	12:45:42	0.63528	146
DATA	0004602	2023-11-01	12:45:42	0.50288	146
DATA	0004603	2023-11-01	12:45:42	0.39548	153
DATA	0004604	2023-11-01	12:45:42	0.30992	148
DATA	0004605	2023-11-01	12:45:42	0.25949	155
DATA	0004606	2023-11-01	12:45:42	0.20230	134
DATA	0004607	2023-11-01	12:45:42	0.16785	155
DATA	0004608	2023-11-01	12:45:42	0.12372	144
DATA	0004609	2023-11-01	12:45:42	0.11089	149
DATA	0004610	2023-11-01	12:45:42	0.082517	193
DATA	0004611	2023-11-01	12:45:42	0.060902	188
