date,time,Epar
11/1/23,12:45:42,17.399
11/1/23,12:45:42,18.418
11/1/23,12:45:42,18.994
11/1/23,12:45:42,19.934
11/1/23,12:45:42,20.932
11/1/23,12:45:42,22.008
11/1/23,12:45:42,22.623
11/1/23,12:45:42,23.318
11/1/23,12:45:42,23.869
11/1/23,12:45:42,23.96
11/1/23,12:45:42,24.692
11/1/23,12:45:42,25.065
11/1/23,12:45:42,25.754
11/1/23,12:45:42,26.324
11/1/23,12:45:42,27.287
11/1/23,12:45:42,27.812
11/1/23,12:45:42,28.975
11/1/23,12:45:42,29.886
11/1/23,12:45:42,30.509
11/1/23,12:45:42,30.616
11/1/23,12:45:42,30.875
11/1/23,12:45:42,31.125
11/1/23,12:45:42,31.38
11/1/23,12:45:42,31.596
11/1/23,12:45:42,31.984
11/1/23,12:45:42,32.358
11/1/23,12:45:42,32.576
11/1/23,12:45:42,32.41
11/1/23,12:45:42,33.133
11/1/23,12:45:42,33.564
11/1/23,12:45:42,33.999
11/1/23,12:45:42,34.406
11/1/23,12:45:42,34.988
11/1/23,12:45:42,35.535
11/1/23,12:45:42,35.925
11/1/23,12:45:42,36.381
11/1/23,12:45:42,36.89
11/1/23,12:45:42,37.257
11/1/23,12:45:42,38.002
11/1/23,12:45:42,38.328
11/1/23,12:45:42,38.677
11/1/23,12:45:42,39.306
11/1/23,12:45:42,39.772
11/1/23,12:45:42,40.148
11/1/23,12:45:42,40.456
11/1/23,12:45:42,40.76
11/1/23,12:45:42,41.21
11/1/23,12:45:42,41.775
11/1/23,12:45:42,41.574
11/1/23,12:45:42,42.35
11/1/23,12:45:42,42.822
11/1/23,12:45:42,43.149
11/1/23,12:45:42,43.574
11/1/23,12:45:42,43.843
11/1/23,12:45:42,44.405
11/1/23,12:45:42,44.773
11/1/23,12:45:42,45.037
11/1/23,12:45:42,45.532
11/1/23,12:45:42,45.137
11/1/23,12:45:42,46.014
11/1/23,12:45:42,45.744
11/1/23,12:45:42,46.214
11/1/23,12:45:42,46.563
11/1/23,12:45:42,48.416
11/1/23,12:45:42,48.434
11/1/23,12:45:42,48.958
11/1/23,12:45:42,49.867
11/1/23,12:45:42,50.367
11/1/23,12:45:42,50.915
11/1/23,12:45:42,51.176
11/1/23,12:45:42,51.298
11/1/23,12:45:42,50.974
11/1/23,12:45:42,50.591
11/1/23,12:45:42,51.306
11/1/23,12:45:42,51.338
11/1/23,12:45:42,51.75
11/1/23,12:45:42,51.55
11/1/23,12:45:42,50.875
11/1/23,12:45:42,50.69
11/1/23,12:45:42,50.488
11/1/23,12:45:42,49.924
11/1/23,12:45:42,50.342
11/1/23,12:45:42,50.722
11/1/23,12:45:42,50.654
11/1/23,12:45:42,50.746
11/1/23,12:45:42,50.183
11/1/23,12:45:42,50.173
11/1/23,12:45:42,50.648
11/1/23,12:45:42,50.775
11/1/23,12:45:42,51.292
11/1/23,12:45:42,51.76
11/1/23,12:45:42,51.62
11/1/23,12:45:42,51.796
11/1/23,12:45:42,51.51
11/1/23,12:45:42,51.989
11/1/23,12:45:42,52.114
11/1/23,12:45:42,52.985
11/1/23,12:45:42,53.305
11/1/23,12:45:42,53.689
11/1/23,12:45:42,53.463
11/1/23,12:45:42,54.526
11/1/23,12:45:42,54.061
11/1/23,12:45:42,54.596
11/1/23,12:45:42,54.114
11/1/23,12:45:42,53.837
11/1/23,12:45:42,53.589
11/1/23,12:45:42,51.39
11/1/23,12:45:42,54.1
11/1/23,12:45:42,54.619
11/1/23,12:45:42,54.133
11/1/23,12:45:42,54.745
11/1/23,12:45:42,53.513
11/1/23,12:45:42,55.513
11/1/23,12:45:42,55.042
11/1/23,12:45:42,57.279
11/1/23,12:45:42,56.27
11/1/23,12:45:42,56.715
11/1/23,12:45:42,57.194
11/1/23,12:45:42,55.709
11/1/23,12:45:42,55.755
11/1/23,12:45:42,54.804
11/1/23,12:45:42,52.756
11/1/23,12:45:42,50.013
11/1/23,12:45:42,48.152
11/1/23,12:45:42,52.778
11/1/23,12:45:42,56.21
11/1/23,12:45:42,57.735
11/1/23,12:45:42,55.352
11/1/23,12:45:42,57.175
11/1/23,12:45:42,54.173
11/1/23,12:45:42,53.26
11/1/23,12:45:42,57.756
11/1/23,12:45:42,52.058
11/1/23,12:45:42,52.081
11/1/23,12:45:42,56.084
11/1/23,12:45:42,57.794
11/1/23,12:45:42,59.622
11/1/23,12:45:42,59.202
11/1/23,12:45:42,56.977
11/1/23,12:45:42,58.614
11/1/23,12:45:42,59.44
11/1/23,12:45:42,57.331
11/1/23,12:45:42,54.774
11/1/23,12:45:42,58.238
11/1/23,12:45:42,52.688
11/1/23,12:45:42,53.06
11/1/23,12:45:42,57.648
11/1/23,12:45:42,59.622
11/1/23,12:45:42,59.846
11/1/23,12:45:42,56.673
11/1/23,12:45:42,59.816
11/1/23,12:45:42,61.858
11/1/23,12:45:42,59.112
11/1/23,12:45:42,63.072
11/1/23,12:45:42,59.911
11/1/23,12:45:42,52.512
11/1/23,12:45:42,51.961
11/1/23,12:45:42,62.748
11/1/23,12:45:42,59.622
11/1/23,12:45:42,59.622
11/1/23,12:45:42,53.595
11/1/23,12:45:42,55.858
11/1/23,12:45:42,56.212
11/1/23,12:45:42,61.007
11/1/23,12:45:42,56.548
11/1/23,12:45:42,62.216
11/1/23,12:45:42,64.722
11/1/23,12:45:42,59.807
11/1/23,12:45:42,60.325
11/1/23,12:45:42,61.327
11/1/23,12:45:42,58.819
11/1/23,12:45:42,62.86
11/1/23,12:45:42,64.459
11/1/23,12:45:42,62.779
11/1/23,12:45:42,60.875
11/1/23,12:45:42,61.816
11/1/23,12:45:42,57.464
11/1/23,12:45:42,55.636
11/1/23,12:45:42,64.058
11/1/23,12:45:42,60.082
11/1/23,12:45:42,60.978
11/1/23,12:45:42,58.531
11/1/23,12:45:42,57.335
11/1/23,12:45:42,58.125
11/1/23,12:45:42,62.574
11/1/23,12:45:42,59.622
11/1/23,12:45:42,60.915
11/1/23,12:45:42,58.33
11/1/23,12:45:42,60.354
11/1/23,12:45:42,54.514
11/1/23,12:45:42,59.622
11/1/23,12:45:42,61.158
11/1/23,12:45:42,60.451
11/1/23,12:45:42,58.817
11/1/23,12:45:42,59.622
11/1/23,12:45:42,59.388
11/1/23,12:45:42,59.622
11/1/23,12:45:42,59.622
11/1/23,12:45:42,58.745
11/1/23,12:45:42,62.514
11/1/23,12:45:42,60.487
11/1/23,12:45:42,60.753
11/1/23,12:45:42,61.532
11/1/23,12:45:42,61.365
11/1/23,12:45:42,59.622
11/1/23,12:45:42,62.421
11/1/23,12:45:42,63.113
11/1/23,12:45:42,61.196
11/1/23,12:45:42,61.998
11/1/23,12:45:42,62.624
11/1/23,12:45:42,62.518
11/1/23,12:45:42,62.863
11/1/23,12:45:42,62.383
11/1/23,12:45:42,62.367
11/1/23,12:45:42,62.057
11/1/23,12:45:42,62.556
11/1/23,12:45:42,58.434
11/1/23,12:45:42,61.23
11/1/23,12:45:42,64.306
11/1/23,12:45:42,65.977
11/1/23,12:45:42,63.259
11/1/23,12:45:42,64.509
11/1/23,12:45:42,64.666
11/1/23,12:45:42,63.083
11/1/23,12:45:42,62.687
11/1/23,12:45:42,66.015
11/1/23,12:45:42,59.551
11/1/23,12:45:42,63.52
11/1/23,12:45:42,65.812
11/1/23,12:45:42,68.71
11/1/23,12:45:42,69.205
11/1/23,12:45:42,70.302
11/1/23,12:45:42,77.59
11/1/23,12:45:42,77.135
11/1/23,12:45:42,82.388
11/1/23,12:45:42,80.805
11/1/23,12:45:42,71.353
11/1/23,12:45:42,68.298
11/1/23,12:45:42,74.436
11/1/23,12:45:42,72.988
11/1/23,12:45:42,71.061
11/1/23,12:45:42,68.861
11/1/23,12:45:42,68.102
11/1/23,12:45:42,63.299
11/1/23,12:45:42,68.372
11/1/23,12:45:42,61.305
11/1/23,12:45:42,69.066
11/1/23,12:45:42,79.443
11/1/23,12:45:42,98.257
11/1/23,12:45:42,120.01
11/1/23,12:45:42,129.45
11/1/23,12:45:42,124.06
11/1/23,12:45:42,122.78
11/1/23,12:45:42,126.1
11/1/23,12:45:42,126.55
11/1/23,12:45:42,124.21
11/1/23,12:45:42,121.44
11/1/23,12:45:42,117.44
11/1/23,12:45:42,109.46
11/1/23,12:45:42,112.21
11/1/23,12:45:42,119.44
11/1/23,12:45:42,118.49
11/1/23,12:45:42,123.51
11/1/23,12:45:42,121.32
11/1/23,12:45:42,111.85
11/1/23,12:45:42,103.94
11/1/23,12:45:42,105.28
11/1/23,12:45:42,108.07
11/1/23,12:45:42,103.45
11/1/23,12:45:42,92.171
11/1/23,12:45:42,85.412
11/1/23,12:45:42,80.215
11/1/23,12:45:42,78.75
11/1/23,12:45:42,79.74
11/1/23,12:45:42,78.885
11/1/23,12:45:42,78.655
11/1/23,12:45:42,79.015
11/1/23,12:45:42,78.657
11/1/23,12:45:42,77.811
11/1/23,12:45:42,77.313
11/1/23,12:45:42,77.023
11/1/23,12:45:42,76.861
11/1/23,12:45:42,78.07
11/1/23,12:45:42,80.031
11/1/23,12:45:42,81.884
11/1/23,12:45:42,84.518
11/1/23,12:45:42,90.91
11/1/23,12:45:42,95.402
11/1/23,12:45:42,100.33
11/1/23,12:45:42,107.99
11/1/23,12:45:42,107.61
11/1/23,12:45:42,100.09
11/1/23,12:45:42,93.894
11/1/23,12:45:42,93.943
11/1/23,12:45:42,98.669
11/1/23,12:45:42,103.62
11/1/23,12:45:42,105.48
11/1/23,12:45:42,106.46
11/1/23,12:45:42,106.24
11/1/23,12:45:42,107.03
11/1/23,12:45:42,101.27
11/1/23,12:45:42,96.897
11/1/23,12:45:42,92.959
11/1/23,12:45:42,89.962
11/1/23,12:45:42,94.833
11/1/23,12:45:42,110.29
11/1/23,12:45:42,106.3
11/1/23,12:45:42,103.94
11/1/23,12:45:42,105.05
11/1/23,12:45:42,103.87
11/1/23,12:45:42,119.92
11/1/23,12:45:42,126.96
11/1/23,12:45:42,126.31
11/1/23,12:45:42,126.15
11/1/23,12:45:42,117.04
11/1/23,12:45:42,116.03
11/1/23,12:45:42,118.7
11/1/23,12:45:42,127.72
11/1/23,12:45:42,121.67
11/1/23,12:45:42,116.57
11/1/23,12:45:42,117.53
11/1/23,12:45:42,128.96
11/1/23,12:45:42,137.1
11/1/23,12:45:42,135.88
11/1/23,12:45:42,143.96
11/1/23,12:45:42,155.5
11/1/23,12:45:42,168.63
11/1/23,12:45:42,161.1
11/1/23,12:45:42,158.73
11/1/23,12:45:42,166.84
11/1/23,12:45:42,167.61
11/1/23,12:45:42,162.23
11/1/23,12:45:42,171.82
11/1/23,12:45:42,173.21
11/1/23,12:45:42,166.52
11/1/23,12:45:42,157.76
11/1/23,12:45:42,151.6
11/1/23,12:45:42,129.94
11/1/23,12:45:42,114.62
11/1/23,12:45:42,121.16
11/1/23,12:45:42,112.47
11/1/23,12:45:42,128.46
11/1/23,12:45:42,133.49
11/1/23,12:45:42,134.37
11/1/23,12:45:42,163.52
11/1/23,12:45:42,117.84
11/1/23,12:45:42,126.81
11/1/23,12:45:42,133.88
11/1/23,12:45:42,122.18
11/1/23,12:45:42,117.14
11/1/23,12:45:42,114.59
11/1/23,12:45:42,115.71
11/1/23,12:45:42,120.92
11/1/23,12:45:42,118.65
11/1/23,12:45:42,116.03
11/1/23,12:45:42,118.96
11/1/23,12:45:42,126.35
11/1/23,12:45:42,124.65
11/1/23,12:45:42,112.28
11/1/23,12:45:42,114.78
11/1/23,12:45:42,114.21
11/1/23,12:45:42,121.86
11/1/23,12:45:42,133.08
11/1/23,12:45:42,133.78
11/1/23,12:45:42,147.76
11/1/23,12:45:42,152.5
11/1/23,12:45:42,145.35
11/1/23,12:45:42,134.41
11/1/23,12:45:42,130.4
11/1/23,12:45:42,123.48
11/1/23,12:45:42,127.12
11/1/23,12:45:42,123.77
11/1/23,12:45:42,127.02
11/1/23,12:45:42,134.45
11/1/23,12:45:42,154.08
11/1/23,12:45:42,149.26
11/1/23,12:45:42,153.12
11/1/23,12:45:42,138.69
11/1/23,12:45:42,127.15
11/1/23,12:45:42,124.67
11/1/23,12:45:42,124.15
11/1/23,12:45:42,122.6
11/1/23,12:45:42,127.13
11/1/23,12:45:42,128.58
11/1/23,12:45:42,151.02
11/1/23,12:45:42,156.72
11/1/23,12:45:42,155.26
11/1/23,12:45:42,148.31
11/1/23,12:45:42,153.33
11/1/23,12:45:42,154.83
11/1/23,12:45:42,155.49
11/1/23,12:45:42,153.36
11/1/23,12:45:42,152.39
11/1/23,12:45:42,152.71
11/1/23,12:45:42,156.84
11/1/23,12:45:42,145.76
11/1/23,12:45:42,137.68
11/1/23,12:45:42,141.1
11/1/23,12:45:42,145.84
11/1/23,12:45:42,134.53
11/1/23,12:45:42,137.19
11/1/23,12:45:42,147.05
11/1/23,12:45:42,150.65
11/1/23,12:45:42,160.58
11/1/23,12:45:42,158.65
11/1/23,12:45:42,148.23
11/1/23,12:45:42,131.41
11/1/23,12:45:42,125.94
11/1/23,12:45:42,127.26
11/1/23,12:45:42,140.55
11/1/23,12:45:42,145.57
11/1/23,12:45:42,144.11
11/1/23,12:45:42,154.46
11/1/23,12:45:42,162.47
11/1/23,12:45:42,176.11
11/1/23,12:45:42,193.93
11/1/23,12:45:42,203.03
11/1/23,12:45:42,205.51
11/1/23,12:45:42,214.01
11/1/23,12:45:42,222.41
11/1/23,12:45:42,210.73
11/1/23,12:45:42,191.64
11/1/23,12:45:42,177.76
11/1/23,12:45:42,176.51
11/1/23,12:45:42,177.7
11/1/23,12:45:42,186.26
11/1/23,12:45:42,192.12
11/1/23,12:45:42,193.46
11/1/23,12:45:42,189.3
11/1/23,12:45:42,171.05
11/1/23,12:45:42,162.36
11/1/23,12:45:42,167
11/1/23,12:45:42,165.25
11/1/23,12:45:42,167.78
11/1/23,12:45:42,169.1
11/1/23,12:45:42,173.27
11/1/23,12:45:42,180.84
11/1/23,12:45:42,185.37
11/1/23,12:45:42,190.76
11/1/23,12:45:42,191.9
11/1/23,12:45:42,191.01
11/1/23,12:45:42,188.9
11/1/23,12:45:42,192.07
11/1/23,12:45:42,187.08
11/1/23,12:45:42,183.22
11/1/23,12:45:42,187.44
11/1/23,12:45:42,184.29
11/1/23,12:45:42,177.52
11/1/23,12:45:42,170.88
11/1/23,12:45:42,155.06
11/1/23,12:45:42,143.55
11/1/23,12:45:42,129.16
11/1/23,12:45:42,131.51
11/1/23,12:45:42,129.21
11/1/23,12:45:42,133.92
11/1/23,12:45:42,135.41
11/1/23,12:45:42,132.97
11/1/23,12:45:42,129.75
11/1/23,12:45:42,129.05
11/1/23,12:45:42,122.63
11/1/23,12:45:42,125.5
11/1/23,12:45:42,112.07
11/1/23,12:45:42,99.561
11/1/23,12:45:42,96.735
11/1/23,12:45:42,95.321
11/1/23,12:45:42,92.613
11/1/23,12:45:42,91.804
11/1/23,12:45:42,100.23
11/1/23,12:45:42,90.757
11/1/23,12:45:42,87.366
11/1/23,12:45:42,85.675
11/1/23,12:45:42,83.91
11/1/23,12:45:42,80.447
11/1/23,12:45:42,79.157
11/1/23,12:45:42,77.412
11/1/23,12:45:42,77.971
11/1/23,12:45:42,78.052
11/1/23,12:45:42,78.148
11/1/23,12:45:42,78.358
11/1/23,12:45:42,84.811
11/1/23,12:45:42,79.941
11/1/23,12:45:42,75.397
11/1/23,12:45:42,79.15
11/1/23,12:45:42,83.991
11/1/23,12:45:42,91.212
11/1/23,12:45:42,92.151
11/1/23,12:45:42,97.787
11/1/23,12:45:42,96.46
11/1/23,12:45:42,94.927
11/1/23,12:45:42,94.094
11/1/23,12:45:42,94.436
11/1/23,12:45:42,93.725
11/1/23,12:45:42,93.191
11/1/23,12:45:42,101.36
11/1/23,12:45:42,101.88
11/1/23,12:45:42,102.35
11/1/23,12:45:42,94.844
11/1/23,12:45:42,95.155
11/1/23,12:45:42,84.59
11/1/23,12:45:42,80.276
11/1/23,12:45:42,80.152
11/1/23,12:45:42,78.439
11/1/23,12:45:42,77.856
11/1/23,12:45:42,76.588
11/1/23,12:45:42,76.327
11/1/23,12:45:42,74.609
11/1/23,12:45:42,71.473
11/1/23,12:45:42,70.775
11/1/23,12:45:42,71.344
11/1/23,12:45:42,71.925
11/1/23,12:45:42,74.19
11/1/23,12:45:42,77.971
11/1/23,12:45:42,88.875
11/1/23,12:45:42,86.536
11/1/23,12:45:42,84.95
11/1/23,12:45:42,86.752
11/1/23,12:45:42,88.512
11/1/23,12:45:42,96.933
11/1/23,12:45:42,106.58
11/1/23,12:45:42,107.57
11/1/23,12:45:42,106.18
11/1/23,12:45:42,101.82
11/1/23,12:45:42,98.205
11/1/23,12:45:42,93.772
11/1/23,12:45:42,91.746
11/1/23,12:45:42,89.42
11/1/23,12:45:42,84.43
11/1/23,12:45:42,79.006
11/1/23,12:45:42,76.246
11/1/23,12:45:42,73.067
11/1/23,12:45:42,71.968
11/1/23,12:45:42,71.653
11/1/23,12:45:42,70.034
11/1/23,12:45:42,70.11
11/1/23,12:45:42,70.95
11/1/23,12:45:42,72.86
11/1/23,12:45:42,73.749
11/1/23,12:45:42,74.393
11/1/23,12:45:42,75.397
11/1/23,12:45:42,76.854
11/1/23,12:45:42,80.391
11/1/23,12:45:42,75.737
11/1/23,12:45:42,73.938
11/1/23,12:45:42,74.343
11/1/23,12:45:42,74.503
11/1/23,12:45:42,85.687
11/1/23,12:45:42,84.318
11/1/23,12:45:42,85.696
11/1/23,12:45:42,88.186
11/1/23,12:45:42,86.115
11/1/23,12:45:42,87.963
11/1/23,12:45:42,87.184
11/1/23,12:45:42,85.032
11/1/23,12:45:42,82.802
11/1/23,12:45:42,79.684
11/1/23,12:45:42,79.799
11/1/23,12:45:42,76.588
11/1/23,12:45:42,70.955
11/1/23,12:45:42,67.345
11/1/23,12:45:42,66.186
11/1/23,12:45:42,65.166
11/1/23,12:45:42,66.557
11/1/23,12:45:42,69.257
11/1/23,12:45:42,78.576
11/1/23,12:45:42,81.319
11/1/23,12:45:42,81.186
11/1/23,12:45:42,78.855
11/1/23,12:45:42,73.708
11/1/23,12:45:42,69.892
11/1/23,12:45:42,68.379
11/1/23,12:45:42,67.967
11/1/23,12:45:42,67.199
11/1/23,12:45:42,65.317
11/1/23,12:45:42,69.106
11/1/23,12:45:42,70.2
11/1/23,12:45:42,68.172
11/1/23,12:45:42,66.602
11/1/23,12:45:42,63.534
11/1/23,12:45:42,62.07
11/1/23,12:45:42,61.1
11/1/23,12:45:42,60.309
11/1/23,12:45:42,61.325
11/1/23,12:45:42,58.384
11/1/23,12:45:42,57.401
11/1/23,12:45:42,60.3
11/1/23,12:45:42,59.622
11/1/23,12:45:42,58.661
11/1/23,12:45:42,58.884
11/1/23,12:45:42,58.44
11/1/23,12:45:42,57.093
11/1/23,12:45:42,56.54
11/1/23,12:45:42,56.811
11/1/23,12:45:42,56.839
11/1/23,12:45:42,57.367
11/1/23,12:45:42,57.241
11/1/23,12:45:42,56.178
11/1/23,12:45:42,55.732
11/1/23,12:45:42,56.184
11/1/23,12:45:42,53.493
11/1/23,12:45:42,51.642
11/1/23,12:45:42,51.536
11/1/23,12:45:42,50.465
11/1/23,12:45:42,49.906
11/1/23,12:45:42,49.3
11/1/23,12:45:42,47.829
11/1/23,12:45:42,48.286
11/1/23,12:45:42,47.146
11/1/23,12:45:42,46.8
11/1/23,12:45:42,48.321
11/1/23,12:45:42,46.881
11/1/23,12:45:42,44.001
11/1/23,12:45:42,42.911
11/1/23,12:45:42,41.742
11/1/23,12:45:42,41.439
11/1/23,12:45:42,40.434
11/1/23,12:45:42,40.112
11/1/23,12:45:42,38.659
11/1/23,12:45:42,37.503
11/1/23,12:45:42,37.161
11/1/23,12:45:42,36.381
11/1/23,12:45:42,36.197
11/1/23,12:45:42,36.389
11/1/23,12:45:42,36.863
11/1/23,12:45:42,35.47
11/1/23,12:45:42,34.195
11/1/23,12:45:42,33.193
11/1/23,12:45:42,31.362
11/1/23,12:45:42,29.687
11/1/23,12:45:42,28.895
11/1/23,12:45:42,26.911
11/1/23,12:45:42,25.967
11/1/23,12:45:42,24.69
11/1/23,12:45:42,23.345
11/1/23,12:45:42,22.297
11/1/23,12:45:42,21.432
11/1/23,12:45:42,20.656
11/1/23,12:45:42,19.572
11/1/23,12:45:42,19.088
11/1/23,12:45:42,17.914
11/1/23,12:45:42,17.052
11/1/23,12:45:42,16.576
11/1/23,12:45:42,14.83
11/1/23,12:45:42,13.687
11/1/23,12:45:42,12.36
11/1/23,12:45:42,11.527
11/1/23,12:45:42,10.637
11/1/23,12:45:42,9.5801
11/1/23,12:45:42,8.7551
11/1/23,12:45:42,8.0787
11/1/23,12:45:42,7.279
11/1/23,12:45:42,6.5573
11/1/23,12:45:42,5.8332
11/1/23,12:45:42,5.2226
11/1/23,12:45:42,4.5647
11/1/23,12:45:42,3.9277
11/1/23,12:45:42,3.3437
11/1/23,12:45:42,2.895
11/1/23,12:45:42,2.5419
11/1/23,12:45:42,2.2215
11/1/23,12:45:42,1.9058
11/1/23,12:45:42,1.6462
11/1/23,12:45:42,1.4062
11/1/23,12:45:42,1.188
11/1/23,12:45:42,1.009
11/1/23,12:45:42,0.83004
11/1/23,12:45:42,0.68392
11/1/23,12:45:42,0.57786
11/1/23,12:45:42,0.4565
11/1/23,12:45:42,0.3822
11/1/23,12:45:42,0.30925
11/1/23,12:45:42,0.23517
11/1/23,12:45:42,0.20523
11/1/23,12:45:42,0.15277
11/1/23,12:45:42,0.13295
11/1/23,12:45:42,0.085444
11/1/23,12:45:42,0.07261
11/1/23,12:45:42,0.055498
11/1/23,12:45:42,0.055498
11/1/23,12:45:42,0.040413
11/1/23,12:45:42,0.024877
11/1/23,12:45:42,0.032532
11/1/23,12:45:42,0.026678
11/1/23,12:45:42,0.017672
11/1/23,12:45:42,0.018798
11/1/23,12:45:42,0.001911
11/1/23,12:45:42,0.017672
11/1/23,12:45:42,0.017897
11/1/23,12:45:42,0.01452
11/1/23,12:45:42,0.003262
11/1/23,12:45:42,0.0021362
11/1/23,12:45:42,0.014069
11/1/23,12:45:42,0.010692
11/1/23,12:45:42,0
11/1/23,12:45:42,0.00078524
11/1/23,12:45:42,0.009116
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0012356
11/1/23,12:45:42,0.0043877
11/1/23,12:45:42,0.00010977
11/1/23,12:45:42,0.0073148
11/1/23,12:45:42,0.011593
11/1/23,12:45:42,0.010467
11/1/23,12:45:42,0.011368
11/1/23,12:45:42,0.011818
11/1/23,12:45:42,0.001911
11/1/23,12:45:42,0.011818
11/1/23,12:45:42,0.0034871
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0093412
11/1/23,12:45:42,0.0095663
11/1/23,12:45:42,0.010017
11/1/23,12:45:42,0.009116
11/1/23,12:45:42,0.0066393
11/1/23,12:45:42,0.0084406
11/1/23,12:45:42,0.010242
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0095663
11/1/23,12:45:42,0.0030368
11/1/23,12:45:42,0.0028117
11/1/23,12:45:42,0.0095663
11/1/23,12:45:42,0.0050632
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010467
11/1/23,12:45:42,0.0012356
11/1/23,12:45:42,0.010017
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0021362
11/1/23,12:45:42,0.0077651
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0082154
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0010104
11/1/23,12:45:42,0.010917
11/1/23,12:45:42,0.010467
11/1/23,12:45:42,0.0037123
11/1/23,12:45:42,0.0050632
11/1/23,12:45:42,0.0082154
11/1/23,12:45:42,0.010242
11/1/23,12:45:42,0.0097915
11/1/23,12:45:42,0.010017
11/1/23,12:45:42,0.011593
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0012356
11/1/23,12:45:42,0.0095663
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010917
11/1/23,12:45:42,0.009116
11/1/23,12:45:42,0.009116
11/1/23,12:45:42,0.00010977
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0086657
11/1/23,12:45:42,0
11/1/23,12:45:42,0.013619
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010692
11/1/23,12:45:42,0.0059638
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010692
11/1/23,12:45:42,0.010467
11/1/23,12:45:42,0.010242
11/1/23,12:45:42,0.0073148
11/1/23,12:45:42,0.0021362
11/1/23,12:45:42,0.001911
11/1/23,12:45:42,0.013394
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0046129
11/1/23,12:45:42,0.0097915
11/1/23,12:45:42,0.0079902
11/1/23,12:45:42,0.0079902
11/1/23,12:45:42,0.010242
11/1/23,12:45:42,0.010467
11/1/23,12:45:42,0.0093412
11/1/23,12:45:42,0.0041626
11/1/23,12:45:42,0.0010104
11/1/23,12:45:42,0.001911
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.016997
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.012719
11/1/23,12:45:42,0.016771
11/1/23,12:45:42,0
11/1/23,12:45:42,0.012268
11/1/23,12:45:42,0.0039374
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0095663
11/1/23,12:45:42,0.017447
11/1/23,12:45:42,0.013169
11/1/23,12:45:42,0.015646
11/1/23,12:45:42,0.014745
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.01497
11/1/23,12:45:42,0.0046129
11/1/23,12:45:42,0.0012356
11/1/23,12:45:42,0.016546
11/1/23,12:45:42,0.01452
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.017672
11/1/23,12:45:42,0.015646
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0025865
11/1/23,12:45:42,0.001911
11/1/23,12:45:42,0.0077651
11/1/23,12:45:42,0.0030368
11/1/23,12:45:42,0.017672
11/1/23,12:45:42,0
11/1/23,12:45:42,0.019023
11/1/23,12:45:42,0.003262
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.014069
11/1/23,12:45:42,0.016997
11/1/23,12:45:42,0.010017
11/1/23,12:45:42,0.0084406
11/1/23,12:45:42,0.015646
11/1/23,12:45:42,0
11/1/23,12:45:42,0.012043
11/1/23,12:45:42,0
11/1/23,12:45:42,0.010692
11/1/23,12:45:42,0.01542
11/1/23,12:45:42,0.016321
11/1/23,12:45:42,0.013169
11/1/23,12:45:42,0.010692
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0097915
11/1/23,12:45:42,0.0037123
11/1/23,12:45:42,0.0095663
11/1/23,12:45:42,0.016096
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0048381
11/1/23,12:45:42,0.0052884
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.00078524
11/1/23,12:45:42,0.011368
11/1/23,12:45:42,0.0021362
11/1/23,12:45:42,0.014069
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.006189
11/1/23,12:45:42,0.014295
11/1/23,12:45:42,0.009116
11/1/23,12:45:42,0.011368
11/1/23,12:45:42,0.0082154
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0
11/1/23,12:45:42,0.0077651
11/1/23,12:45:42,0.0030368
11/1/23,12:45:42,0
11/1/23,12:45:42,0.014295
